State,Year,Quarter,Transacion_type,Transacion_count,Transacion_amount,Latitude,Longitude
telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172,18.1124,79.0193
telangana,2019,1,Financial Services,463688,54547989.275453925,18.1124,79.0193
telangana,2019,1,Others,470752,343989909.8750894,18.1124,79.0193
telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147,18.1124,79.0193
telangana,2019,2,Merchant payments,25682382,8442740781.469844,18.1124,79.0193
telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645,18.1124,79.0193
telangana,2019,2,Financial Services,252173,43627344.86329399,18.1124,79.0193
telangana,2019,2,Others,709213,490894328.3915366,18.1124,79.0193
telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203,18.1124,79.0193
telangana,2019,3,Merchant payments,44035953,14308557740.55424,18.1124,79.0193
telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364,18.1124,79.0193
telangana,2019,3,Financial Services,183163,39617186.74048498,18.1124,79.0193
telangana,2019,3,Others,857925,445278745.3818412,18.1124,79.0193
telangana,2019,4,Peer-to-peer payments,82587060,249346680995.9932,18.1124,79.0193
telangana,2019,4,Merchant payments,59347809,21510626607.08445,18.1124,79.0193
telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655,18.1124,79.0193
telangana,2019,4,Financial Services,137291,33453857.404595934,18.1124,79.0193
telangana,2019,4,Others,703042,294688962.659046,18.1124,79.0193
telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554,18.1124,79.0193
telangana,2020,1,Merchant payments,76818285,31076431477.91269,18.1124,79.0193
telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993,18.1124,79.0193
telangana,2020,1,Financial Services,88184,59500639.38684589,18.1124,79.0193
telangana,2020,1,Others,509877,241784101.54604855,18.1124,79.0193
telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438,18.1124,79.0193
telangana,2020,2,Merchant payments,44181999,26712043204.891266,18.1124,79.0193
telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046,18.1124,79.0193
telangana,2020,2,Financial Services,116776,134169906.74750492,18.1124,79.0193
telangana,2020,2,Others,187200,100126467.191328,18.1124,79.0193
telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534,18.1124,79.0193
telangana,2020,3,Merchant payments,86836471,49743225885.179474,18.1124,79.0193
telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897,18.1124,79.0193
telangana,2020,3,Financial Services,195857,223377023.50525156,18.1124,79.0193
telangana,2020,3,Others,318539,156875854.55487928,18.1124,79.0193
telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154,18.1124,79.0193
telangana,2020,4,Merchant payments,143897953,81725950703.21272,18.1124,79.0193
telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398,18.1124,79.0193
telangana,2020,4,Financial Services,230134,275357720.01805824,18.1124,79.0193
telangana,2020,4,Others,733503,366346176.4068248,18.1124,79.0193
telangana,2021,1,Merchant payments,185230619,95927278280.53006,18.1124,79.0193
telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419,18.1124,79.0193
telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346,18.1124,79.0193
telangana,2021,1,Financial Services,262473,320153410.17969453,18.1124,79.0193
telangana,2021,1,Others,969268,387877900.5044867,18.1124,79.0193
telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885,18.1124,79.0193
telangana,2021,2,Merchant payments,205232899,123207789311.2962,18.1124,79.0193
telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227,18.1124,79.0193
telangana,2021,2,Financial Services,278546,300569264.1443888,18.1124,79.0193
telangana,2021,2,Others,856400,420723415.9150567,18.1124,79.0193
telangana,2021,3,Merchant payments,286735350,159227310549.39368,18.1124,79.0193
telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0404,18.1124,79.0193
telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624,18.1124,79.0193
telangana,2021,3,Financial Services,235519,329138539.4612142,18.1124,79.0193
telangana,2021,3,Others,1734852,543116826.3422191,18.1124,79.0193
telangana,2021,4,Merchant payments,376584215,212974766412.0156,18.1124,79.0193
telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016,18.1124,79.0193
telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789,18.1124,79.0193
telangana,2021,4,Financial Services,298871,392141743.6705663,18.1124,79.0193
telangana,2021,4,Others,855060,639658842.8998816,18.1124,79.0193
telangana,2022,1,Merchant payments,449186799,243841863780.6793,18.1124,79.0193
telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056,18.1124,79.0193
telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254,18.1124,79.0193
telangana,2022,1,Financial Services,284035,394283511.9410973,18.1124,79.0193
telangana,2022,1,Others,2582005,642005688.7661512,18.1124,79.0193
telangana,2022,2,Merchant payments,565370506,307468406704.909,18.1124,79.0193
telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835,18.1124,79.0193
telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931,18.1124,79.0193
telangana,2022,2,Financial Services,245023,324857780.5553103,18.1124,79.0193
telangana,2022,2,Others,611316,470432687.3850265,18.1124,79.0193
telangana,2022,3,Merchant payments,880414292,447150646953.73706,18.1124,79.0193
telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53,18.1124,79.0193
telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194,18.1124,79.0193
telangana,2022,3,Financial Services,340458,442783619.09123904,18.1124,79.0193
telangana,2022,3,Others,800064,621900924.4423015,18.1124,79.0193
telangana,2022,4,Merchant payments,1002521735,491556008133.53546,18.1124,79.0193
telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.852,18.1124,79.0193
telangana,2022,4,Recharge & bill payments,121188131,92136759501.4202,18.1124,79.0193
telangana,2022,4,Financial Services,401838,498719426.0054372,18.1124,79.0193
telangana,2022,4,Others,782297,680680558.3343163,18.1124,79.0193
tripura,2018,1,Recharge & bill payments,86819,14079439.569905948,23.9408,91.9882
tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678,23.9408,91.9882
tripura,2018,1,Financial Services,4842,672247.5881710155,23.9408,91.9882
tripura,2018,1,Merchant payments,4833,6080959.882836086,23.9408,91.9882
tripura,2018,1,Others,6819,4916272.512952799,23.9408,91.9882
tripura,2018,2,Recharge & bill payments,118171,22554398.15273035,23.9408,91.9882
tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688,23.9408,91.9882
tripura,2018,2,Merchant payments,9621,10570951.151568787,23.9408,91.9882
tripura,2018,2,Financial Services,6925,1264101.904810368,23.9408,91.9882
tripura,2018,2,Others,6021,4835385.634057636,23.9408,91.9882
tripura,2018,3,Peer-to-peer payments,186065,398867427.3246338,23.9408,91.9882
tripura,2018,3,Recharge & bill payments,156308,33484811.21282282,23.9408,91.9882
tripura,2018,3,Merchant payments,21476,16092396.41113394,23.9408,91.9882
tripura,2018,3,Financial Services,8106,1080000.0112896338,23.9408,91.9882
tripura,2018,3,Others,5748,4338753.080712541,23.9408,91.9882
tripura,2018,4,Recharge & bill payments,204720,38334816.66379926,23.9408,91.9882
tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683,23.9408,91.9882
tripura,2018,4,Merchant payments,50888,31066467.63339032,23.9408,91.9882
tripura,2018,4,Financial Services,6441,1023126.8205747404,23.9408,91.9882
tripura,2018,4,Others,6271,5392365.973713988,23.9408,91.9882
tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899,23.9408,91.9882
tripura,2019,1,Recharge & bill payments,227997,44429378.42277926,23.9408,91.9882
tripura,2019,1,Merchant payments,46642,28109966.31994779,23.9408,91.9882
tripura,2019,1,Financial Services,4189,461473.58856435167,23.9408,91.9882
tripura,2019,1,Others,5105,4728790.472138839,23.9408,91.9882
tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755,23.9408,91.9882
tripura,2019,2,Recharge & bill payments,218649,48989430.60730426,23.9408,91.9882
tripura,2019,2,Merchant payments,64829,35275706.82877502,23.9408,91.9882
tripura,2019,2,Financial Services,1899,339184.3344705297,23.9408,91.9882
tripura,2019,2,Others,6405,6103644.851151889,23.9408,91.9882
tripura,2019,3,Recharge & bill payments,339539,81845425.35425141,23.9408,91.9882
tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384,23.9408,91.9882
tripura,2019,3,Merchant payments,68399,44802063.64430427,23.9408,91.9882
tripura,2019,3,Financial Services,27970,582020.9903208594,23.9408,91.9882
tripura,2019,3,Others,5646,5524358.927209696,23.9408,91.9882
tripura,2019,4,Recharge & bill payments,373779,88001651.28693296,23.9408,91.9882
tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983548,23.9408,91.9882
tripura,2019,4,Merchant payments,62458,51274033.7207277,23.9408,91.9882
tripura,2019,4,Financial Services,2239,377097.6671310841,23.9408,91.9882
tripura,2019,4,Others,4272,4239791.585043055,23.9408,91.9882
tripura,2020,1,Recharge & bill payments,449584,114355218.03514044,23.9408,91.9882
tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157,23.9408,91.9882
tripura,2020,1,Merchant payments,102861,68590603.6377098,23.9408,91.9882
tripura,2020,1,Financial Services,1722,1066651.521721911,23.9408,91.9882
tripura,2020,1,Others,4117,4071399.623773268,23.9408,91.9882
tripura,2020,2,Recharge & bill payments,600206,163220166.76643574,23.9408,91.9882
tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890235,23.9408,91.9882
tripura,2020,2,Merchant payments,97816,99795973.60794038,23.9408,91.9882
tripura,2020,2,Financial Services,2904,2247782.5219734698,23.9408,91.9882
tripura,2020,2,Others,4731,2459205.000588993,23.9408,91.9882
tripura,2020,3,Recharge & bill payments,627363,185201997.2796099,23.9408,91.9882
tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173036,23.9408,91.9882
tripura,2020,3,Merchant payments,202106,190218136.2808841,23.9408,91.9882
tripura,2020,3,Financial Services,3828,3141391.5755430083,23.9408,91.9882
tripura,2020,3,Others,6819,3886908.162543657,23.9408,91.9882
tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192,23.9408,91.9882
tripura,2020,4,Recharge & bill payments,631611,192385823.43220183,23.9408,91.9882
tripura,2020,4,Merchant payments,357567,296872485.4156503,23.9408,91.9882
tripura,2020,4,Financial Services,4084,3666639.308697606,23.9408,91.9882
tripura,2020,4,Others,8242,5416158.232838955,23.9408,91.9882
tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185,23.9408,91.9882
tripura,2021,1,Recharge & bill payments,508718,173211140.89346513,23.9408,91.9882
tripura,2021,1,Merchant payments,350366,333743281.32103896,23.9408,91.9882
tripura,2021,1,Financial Services,3146,2879929.222833151,23.9408,91.9882
tripura,2021,1,Others,5827,4281067.764165951,23.9408,91.9882
tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264,23.9408,91.9882
tripura,2021,2,Recharge & bill payments,589839,189808502.9050523,23.9408,91.9882
tripura,2021,2,Merchant payments,440060,404915546.5177107,23.9408,91.9882
tripura,2021,2,Financial Services,3656,3503925.3381061675,23.9408,91.9882
tripura,2021,2,Others,7146,4271255.844077852,23.9408,91.9882
tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186,23.9408,91.9882
tripura,2021,3,Recharge & bill payments,620991,215226019.57596284,23.9408,91.9882
tripura,2021,3,Merchant payments,584079,648504775.623629,23.9408,91.9882
tripura,2021,3,Financial Services,2886,3473153.087671739,23.9408,91.9882
tripura,2021,3,Others,8915,5028078.734792852,23.9408,91.9882
tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016,23.9408,91.9882
tripura,2021,4,Merchant payments,793636,874005407.7140213,23.9408,91.9882
tripura,2021,4,Recharge & bill payments,650251,241225282.0745189,23.9408,91.9882
tripura,2021,4,Financial Services,3635,5073898.6076811645,23.9408,91.9882
tripura,2021,4,Others,12256,7838128.800210228,23.9408,91.9882
tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204,23.9408,91.9882
tripura,2022,1,Merchant payments,992891,1037265262.65705,23.9408,91.9882
tripura,2022,1,Recharge & bill payments,641170,262348230.9954375,23.9408,91.9882
tripura,2022,1,Financial Services,4351,5782533.242268167,23.9408,91.9882
tripura,2022,1,Others,10915,7221703.089884497,23.9408,91.9882
tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111,23.9408,91.9882
tripura,2022,2,Merchant payments,1322009,1235804019.563663,23.9408,91.9882
tripura,2022,2,Recharge & bill payments,638643,278018856.17835283,23.9408,91.9882
tripura,2022,2,Financial Services,3812,4533635.768901512,23.9408,91.9882
tripura,2022,2,Others,10553,5732336.736273008,23.9408,91.9882
tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781,23.9408,91.9882
tripura,2022,3,Merchant payments,1660497,1589078400.2615328,23.9408,91.9882
tripura,2022,3,Recharge & bill payments,745382,329401812.4140819,23.9408,91.9882
tripura,2022,3,Financial Services,4343,5330626.119674753,23.9408,91.9882
tripura,2022,3,Others,9679,5616127.06807068,23.9408,91.9882
tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012,23.9408,91.9882
tripura,2022,4,Merchant payments,2054988,1925282618.8109848,23.9408,91.9882
tripura,2022,4,Recharge & bill payments,874800,373875271.19878656,23.9408,91.9882
tripura,2022,4,Financial Services,5787,5028488.55453164,23.9408,91.9882
tripura,2022,4,Others,10225,6551901.175783692,23.9408,91.9882
uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488,26.8467,80.9462
uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760595,26.8467,80.9462
uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866,26.8467,80.9462
uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115,26.8467,80.9462
uttar-pradesh,2018,1,Others,570712,447722351.3138524,26.8467,80.9462
uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608,26.8467,80.9462
uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545,26.8467,80.9462
uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408,26.8467,80.9462
uttar-pradesh,2018,2,Financial Services,563213,105536911.84026654,26.8467,80.9462
uttar-pradesh,2018,2,Others,521685,572768843.1641636,26.8467,80.9462
uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276,26.8467,80.9462
uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.889952,26.8467,80.9462
uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169598,26.8467,80.9462
uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658,26.8467,80.9462
uttar-pradesh,2018,3,Others,544964,493702369.5936288,26.8467,80.9462
uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734,26.8467,80.9462
uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788,26.8467,80.9462
uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.259793,26.8467,80.9462
uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902,26.8467,80.9462
uttar-pradesh,2018,4,Others,847573,663216794.1554663,26.8467,80.9462
uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149,26.8467,80.9462
uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.956449,26.8467,80.9462
uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333,26.8467,80.9462
uttar-pradesh,2019,1,Financial Services,389733,43341558.48535549,26.8467,80.9462
uttar-pradesh,2019,1,Others,912840,637066065.9078369,26.8467,80.9462
uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861,26.8467,80.9462
uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685,26.8467,80.9462
uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321,26.8467,80.9462
uttar-pradesh,2019,2,Financial Services,264091,38169259.94529109,26.8467,80.9462
uttar-pradesh,2019,2,Others,1229734,775758168.4201038,26.8467,80.9462
uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964,26.8467,80.9462
uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396,26.8467,80.9462
uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218,26.8467,80.9462
uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865,26.8467,80.9462
uttar-pradesh,2019,3,Others,1389018,683145478.0865316,26.8467,80.9462
uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326,26.8467,80.9462
uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977,26.8467,80.9462
uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687,26.8467,80.9462
uttar-pradesh,2019,4,Financial Services,242936,45686806.83093811,26.8467,80.9462
uttar-pradesh,2019,4,Others,1239931,433285937.588854,26.8467,80.9462
uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177,26.8467,80.9462
uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652224,26.8467,80.9462
uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.871723,26.8467,80.9462
uttar-pradesh,2020,1,Financial Services,139990,64365117.409359045,26.8467,80.9462
uttar-pradesh,2020,1,Others,998744,376573949.20359,26.8467,80.9462
uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128,26.8467,80.9462
uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693,26.8467,80.9462
uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.574724,26.8467,80.9462
uttar-pradesh,2020,2,Financial Services,150360,131930242.90371712,26.8467,80.9462
uttar-pradesh,2020,2,Others,412073,209384339.5723213,26.8467,80.9462
uttar-pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.73047,26.8467,80.9462
uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365640.853413,26.8467,80.9462
uttar-pradesh,2020,3,Merchant payments,34697942,24224433240.836243,26.8467,80.9462
